target_id	length	eff_length	est_counts	tpm
TRINITY_DN55833_c1_g5_i4_len=1723	1723	1570.98	26.9575	1.08798
TRINITY_DN55873_c3_g1_i1_len=848	848	696.017	4	0.364378
TRINITY_DN56010_c4_g3_i3_len=567	567	415.07	6.93099	1.05873
TRINITY_DN56014_c1_g1_i2_len=3485	3485	3332.98	51.9436	0.988125
TRINITY_DN56016_c2_g4_i2_len=529	529	377.286	4	0.672205
TRINITY_DN56019_c1_g6_i7_len=3373	3373	3220.98	50.7063	0.998129
TRINITY_DN56044_c16_g2_i1_len=530	530	378.286	14.4915	2.42888
TRINITY_DN56151_c0_g1_i5_len=1224	1224	1071.98	20.7736	1.22868
TRINITY_DN56171_c2_g2_i3_len=2743	2743	2590.98	10.1366	0.248051
TRINITY_DN56198_c1_g1_i2_len=848	848	696.017	3	0.273284
TRINITY_DN56247_c0_g2_i3_len=5461	5461	5308.98	40.3534	0.481927
TRINITY_DN56281_c0_g5_i6_len=3013	3013	2860.98	5.51726	0.12227
TRINITY_DN56382_c4_g1_i10_len=3297	3297	3144.98	31.8886	0.64288
TRINITY_DN56397_c1_g2_i4_len=1710	1710	1557.98	24	0.976702
TRINITY_DN56425_c8_g2_i3_len=2765	2765	2612.98	28	0.679414
TRINITY_DN56433_c0_g5_i3_len=3437	3437	3284.98	55	1.06156
TRINITY_DN56527_c0_g1_i11_len=531	531	379.286	7	1.17016
TRINITY_DN56535_c0_g3_i23_len=2864	2864	2711.98	34.3557	0.803201
TRINITY_DN56554_c2_g4_i2_len=863	863	710.978	11	0.980955
TRINITY_DN56612_c8_g7_i2_len=530	530	378.286	5	0.838035
TRINITY_DN56637_c1_g5_i4_len=4407	4407	4254.98	67.7438	1.00945
TRINITY_DN56778_c2_g2_i2_len=847	847	695.017	5	0.456128
TRINITY_DN56778_c5_g10_i1_len=531	531	379.286	3.32859	0.556424
TRINITY_DN56785_c1_g9_i6_len=1962	1962	1809.98	54.9344	1.92435
TRINITY_DN56796_c1_g4_i1_len=689	689	537.047	3.85714	0.455371
TRINITY_DN56796_c1_g4_i2_len=689	689	537.047	5.14286	0.607162
TRINITY_DN56841_c1_g1_i3_len=2293	2293	2140.98	42	1.2438
TRINITY_DN56853_c5_g3_i2_len=848	848	696.017	18.6922	1.70276
TRINITY_DN58612_c0_g1_i1_len=531	531	379.286	3.02011	0.504856
TRINITY_DN60197_c0_g1_i1_len=530	530	378.286	1	0.167607
TRINITY_DN6160_c0_g1_i1_len=531	531	379.286	1	0.167165
TRINITY_DN6361_c0_g2_i1_len=530	530	378.286	4	0.670428
TRINITY_DN66930_c0_g1_i1_len=530	530	378.286	6	1.00564
TRINITY_DN66982_c0_g1_i1_len=531	531	379.286	2	0.33433
TRINITY_DN68276_c0_g1_i1_len=529	529	377.286	3	0.504154
TRINITY_DN74643_c0_g2_i1_len=851	851	699.017	2	0.181407
TRINITY_DN79613_c0_g1_i1_len=529	529	377.286	1	0.168051
TRINITY_DN7967_c0_g1_i1_len=530	530	378.286	1	0.167607
TRINITY_DN83858_c0_g1_i1_len=529	529	377.286	2	0.336103
TRINITY_DN90557_c0_g1_i1_len=529	529	377.286	1	0.168051
TRINITY_DN95031_c0_g1_i1_len=531	531	379.286	3	0.501495
TRINITY_DN102288_c0_g1_i1_len=528	528	376.286	1	0.168498
TRINITY_DN111973_c0_g1_i1_len=527	527	375.307	1	0.168938
TRINITY_DN112114_c0_g1_i1_len=844	844	692.017	3	0.274863
TRINITY_DN116985_c0_g2_i1_len=527	527	375.307	1	0.168938
TRINITY_DN120471_c0_g1_i1_len=527	527	375.307	15.5559	2.62798
TRINITY_DN12151_c0_g1_i1_len=368	368	218.59	0	0
TRINITY_DN12151_c0_g2_i1_len=368	368	218.59	2	0.580112
TRINITY_DN123668_c0_g1_i1_len=526	526	374.307	1	0.169389
TRINITY_DN123919_c0_g1_i1_len=526	526	374.307	2	0.338778
TRINITY_DN12447_c0_g1_i1_len=526	526	374.307	5	0.846944
TRINITY_DN125230_c0_g1_i1_len=528	528	376.286	2	0.336996
TRINITY_DN127639_c0_g1_i1_len=528	528	376.286	2	0.336996
TRINITY_DN13198_c0_g1_i1_len=1156	1156	1003.98	6	0.378913
TRINITY_DN134158_c0_g1_i1_len=526	526	374.307	1	0.169389
TRINITY_DN14716_c0_g2_i1_len=527	527	375.307	2	0.337875
TRINITY_DN15320_c0_g1_i1_len=1162	1162	1009.98	6	0.376662
TRINITY_DN16118_c0_g1_i1_len=527	527	375.307	3	0.506813
TRINITY_DN19210_c0_g1_i1_len=1477	1477	1324.98	12	0.574229
TRINITY_DN19825_c0_g2_i1_len=845	845	693.017	5	0.457445
TRINITY_DN23765_c0_g1_i2_len=1698	1698	1545.98	22	0.90226
TRINITY_DN24534_c0_g1_i1_len=1155	1155	1002.98	11	0.695366
TRINITY_DN25668_c0_g1_i1_len=528	528	376.286	1	0.168498
TRINITY_DN26141_c0_g1_i1_len=528	528	376.286	3.45213	0.581677
TRINITY_DN26278_c0_g1_i1_len=845	845	693.017	2	0.182978
TRINITY_DN27368_c0_g1_i1_len=634	634	482.047	6.46967	0.850952
TRINITY_DN27397_c0_g1_i1_len=841	841	689.017	6	0.55212
TRINITY_DN28009_c0_g1_i1_len=1472	1472	1319.98	11	0.52837
TRINITY_DN28425_c0_g1_i1_len=528	528	376.286	2	0.336996
TRINITY_DN28999_c0_g1_i1_len=844	844	692.017	5.01157	0.459166
TRINITY_DN31370_c0_g1_i2_len=1158	1158	1005.98	19	1.19751
TRINITY_DN31792_c0_g1_i1_len=1481	1481	1328.98	10.3666	0.494572
TRINITY_DN32659_c0_g1_i1_len=526	526	374.307	14.7261	2.49443
TRINITY_DN32781_c0_g1_i1_len=527	527	375.307	1	0.168938
TRINITY_DN32828_c0_g1_i1_len=1156	1156	1003.98	6	0.378913
TRINITY_DN33211_c0_g2_i1_len=526	526	374.307	1	0.169389
TRINITY_DN33514_c0_g2_i1_len=443	443	291.826	1	0.217264
TRINITY_DN33786_c0_g1_i1_len=526	526	374.307	3.40675	0.577066
TRINITY_DN34141_c0_g1_i1_len=367	367	217.602	1.03506	0.301588
TRINITY_DN34141_c0_g2_i1_len=367	367	217.602	1.03506	0.301588
TRINITY_DN34924_c0_g1_i1_len=1155	1155	1002.98	13.1727	0.832712
TRINITY_DN35034_c0_g1_i1_len=1471	1471	1318.98	7	0.336491
TRINITY_DN35127_c0_g1_i1_len=1471	1471	1318.98	9	0.432631
TRINITY_DN36061_c0_g3_i1_len=1378	1378	1225.98	23.5615	1.21852
TRINITY_DN36256_c0_g2_i1_len=528	528	376.286	1	0.168498
TRINITY_DN36416_c0_g1_i2_len=528	528	376.286	6.46939	1.09008
TRINITY_DN36969_c0_g1_i1_len=843	843	691.017	14.0348	1.28775
TRINITY_DN37038_c0_g1_i1_len=527	527	375.307	1	0.168938
TRINITY_DN37664_c0_g3_i1_len=527	527	375.307	4	0.67575
TRINITY_DN37905_c0_g1_i1_len=1156	1156	1003.98	4	0.252609
TRINITY_DN38547_c0_g1_i1_len=527	527	375.307	2	0.337875
TRINITY_DN38656_c2_g1_i1_len=526	526	374.307	4	0.677555
TRINITY_DN39044_c0_g1_i1_len=528	528	376.286	4	0.673992
TRINITY_DN39726_c0_g1_i1_len=526	526	374.307	10	1.69389
TRINITY_DN39839_c0_g1_i1_len=526	526	374.307	8	1.35511
TRINITY_DN40141_c0_g2_i1_len=844	844	692.017	2	0.183242
TRINITY_DN41043_c0_g1_i1_len=2103	2103	1950.98	10	0.324982
TRINITY_DN41790_c0_g1_i1_len=526	526	374.307	2	0.338778
TRINITY_DN41871_c0_g1_i1_len=3062	3062	2909.98	32	0.697224
TRINITY_DN42090_c0_g1_i1_len=527	527	375.307	3	0.506813
TRINITY_DN42113_c0_g2_i1_len=1162	1162	1009.98	12	0.753324
TRINITY_DN43362_c1_g3_i1_len=527	527	375.307	1	0.168938
TRINITY_DN43765_c0_g1_i1_len=1061	1061	908.978	14	0.976533
TRINITY_DN44142_c0_g1_i1_len=2117	2117	1964.98	27.0308	0.872194
TRINITY_DN44862_c0_g1_i1_len=841	841	689.017	3	0.27606
TRINITY_DN44870_c0_g1_i2_len=1712	1712	1559.98	11.6146	0.47206
TRINITY_DN45112_c0_g1_i1_len=527	527	375.307	2.01566	0.34052
TRINITY_DN45415_c0_g1_i1_len=1158	1158	1005.98	13	0.819346
TRINITY_DN45814_c0_g3_i1_len=747	747	595.017	17	1.81147
TRINITY_DN45993_c0_g1_i1_len=3379	3379	3226.98	37	0.726973
TRINITY_DN46309_c0_g1_i3_len=1155	1155	1002.98	13	0.821797
TRINITY_DN46443_c0_g1_i3_len=1498	1498	1345.98	10.0057	0.471327
TRINITY_DN46567_c0_g1_i5_len=1146	1146	993.978	6	0.382725
TRINITY_DN46946_c0_g1_i3_len=1789	1789	1636.98	19	0.735907
TRINITY_DN47037_c0_g1_i1_len=1344	1344	1191.98	23.8952	1.27103
TRINITY_DN47260_c0_g1_i2_len=1479	1479	1326.98	5	0.238901
TRINITY_DN47272_c1_g2_i1_len=528	528	376.286	1	0.168498
TRINITY_DN47294_c0_g1_i7_len=4415	4415	4262.98	44.4896	0.661694
TRINITY_DN47662_c1_g1_i12_len=944	944	791.978	9	0.720513
TRINITY_DN47916_c0_g3_i1_len=1792	1792	1639.98	16	0.618578
TRINITY_DN48213_c0_g1_i4_len=1471	1471	1318.98	18	0.865261
TRINITY_DN48278_c0_g1_i1_len=1088	1088	935.978	4	0.270961
TRINITY_DN48352_c1_g1_i5_len=1160	1160	1007.98	23.6867	1.48993
TRINITY_DN48560_c0_g1_i3_len=1364	1364	1211.98	31	1.62173
TRINITY_DN48711_c0_g4_i1_len=528	528	376.286	3	0.505494
TRINITY_DN4871_c0_g1_i1_len=527	527	375.307	2	0.337875
TRINITY_DN48950_c1_g2_i2_len=1402	1402	1249.98	12	0.608683
TRINITY_DN49157_c0_g2_i1_len=1176	1176	1023.98	6.2726	0.388391
TRINITY_DN49220_c3_g3_i1_len=1798	1798	1645.98	15.0773	0.58078
TRINITY_DN49234_c0_g2_i2_len=552	552	400.07	4.33501	0.687014
TRINITY_DN49238_c0_g1_i2_len=1400	1400	1247.98	16.5909	0.842896
TRINITY_DN49247_c0_g1_i2_len=2460	2460	2307.98	16	0.439542
TRINITY_DN49292_c8_g2_i2_len=1537	1537	1384.98	6.98465	0.319752
TRINITY_DN49408_c6_g1_i1_len=843	843	691.017	13	1.1928
TRINITY_DN49727_c1_g1_i1_len=1479	1479	1326.98	10	0.477803
TRINITY_DN49759_c0_g5_i1_len=526	526	374.307	2	0.338778
TRINITY_DN49933_c0_g1_i2_len=1162	1162	1009.98	11.8855	0.746137
TRINITY_DN50159_c7_g3_i1_len=727	727	575.017	5.86791	0.647016
TRINITY_DN50275_c0_g1_i1_len=527	527	375.307	23	3.88556
TRINITY_DN50508_c1_g2_i1_len=1168	1168	1015.98	17.1006	1.06719
TRINITY_DN50621_c0_g4_i1_len=1928	1928	1775.98	19	0.67831
TRINITY_DN50673_c0_g2_i10_len=3187	3187	3034.98	14.1645	0.295909
TRINITY_DN50837_c0_g2_i3_len=2370	2370	2217.98	15.0119	0.429132
TRINITY_DN50868_c7_g4_i7_len=528	528	376.286	1	0.168498
TRINITY_DN50950_c3_g3_i1_len=1472	1472	1319.98	11	0.52837
TRINITY_DN50951_c5_g1_i3_len=544	544	392.136	0	0
TRINITY_DN51026_c9_g5_i1_len=528	528	376.286	3	0.505494
TRINITY_DN51133_c3_g2_i1_len=527	527	375.307	6.44681	1.08911
TRINITY_DN51224_c4_g11_i1_len=528	528	376.286	2.5	0.421245
TRINITY_DN51224_c4_g8_i1_len=528	528	376.286	2.5	0.421245
TRINITY_DN51257_c4_g1_i1_len=2148	2148	1995.98	34	1.08003
TRINITY_DN51309_c2_g1_i7_len=841	841	689.017	8.10833	0.746129
TRINITY_DN51517_c0_g1_i5_len=527	527	375.307	6	1.01363
TRINITY_DN51726_c0_g1_i2_len=986	986	833.978	7.35984	0.559534
TRINITY_DN51743_c2_g2_i2_len=526	526	374.307	5	0.846944
TRINITY_DN51755_c1_g2_i1_len=1163	1163	1010.98	10.0153	0.628108
TRINITY_DN51796_c2_g1_i1_len=1157	1157	1004.98	11	0.693982
TRINITY_DN51838_c3_g1_i6_len=844	844	692.017	14	1.2827
TRINITY_DN51889_c4_g2_i1_len=1790	1790	1637.98	10.0087	0.387422
TRINITY_DN51899_c4_g1_i7_len=3190	3190	3037.98	68.0397	1.42001
TRINITY_DN51932_c3_g3_i6_len=1135	1135	982.978	21	1.35453
TRINITY_DN52016_c0_g2_i16_len=1538	1538	1385.98	26.3085	1.20352
TRINITY_DN52101_c0_g3_i1_len=1156	1156	1003.98	14.243	0.899476
TRINITY_DN52183_c2_g1_i1_len=1477	1477	1324.98	15	0.717786
TRINITY_DN52279_c5_g2_i2_len=2101	2101	1948.98	10	0.325316
TRINITY_DN52326_c4_g12_i8_len=1704	1704	1551.98	18.167	0.742181
TRINITY_DN52360_c9_g5_i2_len=368	368	218.59	4.36777	1.2669
TRINITY_DN52360_c9_g9_i1_len=368	368	218.59	2.18388	0.633448
TRINITY_DN52366_c5_g2_i1_len=527	527	375.307	4	0.67575
TRINITY_DN52369_c5_g1_i1_len=843	843	691.017	13.5582	1.24401
TRINITY_DN52375_c0_g1_i3_len=2002	2002	1849.98	94.1381	3.22635
TRINITY_DN52452_c6_g8_i4_len=2419	2419	2266.98	25.9522	0.725836
TRINITY_DN52513_c0_g2_i5_len=527	527	375.307	5.24777	0.886545
TRINITY_DN52522_c5_g1_i1_len=1831	1831	1678.98	19.084	0.72067
TRINITY_DN52657_c1_g1_i8_len=2956	2956	2803.98	36.5487	0.826437
TRINITY_DN52694_c0_g2_i3_len=964	964	811.978	4.66206	0.364038
TRINITY_DN52733_c1_g3_i3_len=526	526	374.307	9.20683	1.55953
TRINITY_DN52768_c7_g4_i2_len=1160	1160	1007.98	9	0.566114
TRINITY_DN52868_c0_g3_i4_len=748	748	596.017	5.46725	0.581597
TRINITY_DN52989_c2_g2_i4_len=2910	2910	2757.98	28.0853	0.645655
TRINITY_DN53090_c2_g1_i1_len=527	527	375.307	7	1.18256
TRINITY_DN53123_c2_g1_i16_len=3636	3636	3483.98	34	0.618751
TRINITY_DN53205_c2_g8_i8_len=7262	7262	7109.98	51	0.454793
TRINITY_DN53279_c0_g8_i1_len=1333	1333	1180.98	12.7196	0.682878
TRINITY_DN53353_c0_g1_i2_len=797	797	645.017	2.20315	0.216564
TRINITY_DN53405_c1_g1_i1_len=1480	1480	1327.98	15	0.716164
TRINITY_DN53473_c0_g4_i6_len=843	843	691.017	12	1.10104
TRINITY_DN53499_c0_g1_i6_len=3563	3563	3410.98	31.8106	0.591297
TRINITY_DN53528_c8_g5_i2_len=526	526	374.307	4.70543	0.797048
TRINITY_DN53532_c0_g1_i4_len=3039	3039	2886.98	62.2046	1.36613
TRINITY_DN53532_c0_g1_i7_len=2833	2833	2680.98	41.406	0.979226
TRINITY_DN53589_c0_g1_i5_len=1007	1007	854.978	10	0.741579
TRINITY_DN53838_c2_g1_i1_len=528	528	376.286	4	0.673992
TRINITY_DN53936_c0_g2_i4_len=2736	2736	2583.98	69	1.69306
TRINITY_DN53973_c0_g1_i4_len=3314	3314	3161.98	25.2117	0.505541
TRINITY_DN54012_c2_g3_i6_len=1134	1134	981.978	7.58348	0.489643
TRINITY_DN54282_c0_g5_i12_len=2336	2336	2183.98	22.1818	0.643964
TRINITY_DN54389_c2_g2_i9_len=2221	2221	2068.98	25.6338	0.785542
TRINITY_DN54565_c1_g1_i5_len=2069	2069	1916.98	5.19115	0.171696
TRINITY_DN54638_c0_g1_i5_len=3053	3053	2900.98	31	0.677532
TRINITY_DN54667_c0_g1_i3_len=1076	1076	923.978	9.08228	0.623226
TRINITY_DN54763_c2_g2_i3_len=1569	1569	1416.98	25.4883	1.14049
TRINITY_DN54765_c0_g2_i13_len=2584	2584	2431.98	29.6183	0.77217
TRINITY_DN54770_c0_g1_i1_len=2235	2235	2082.98	12.4574	0.379188
TRINITY_DN54792_c5_g11_i7_len=4086	4086	3933.98	62.1104	1.00102
TRINITY_DN54864_c4_g1_i5_len=1319	1319	1166.98	15	0.814969
TRINITY_DN54948_c3_g8_i1_len=528	528	376.286	3.26499	0.550144
TRINITY_DN54955_c1_g1_i1_len=1197	1197	1044.98	12.2119	0.740947
TRINITY_DN54962_c0_g8_i2_len=846	846	694.017	7	0.6395
TRINITY_DN54964_c1_g1_i8_len=841	841	689.017	5.41581	0.498363
TRINITY_DN55002_c0_g1_i1_len=1187	1187	1034.98	17.1357	1.04975
TRINITY_DN55006_c6_g3_i1_len=2885	2885	2732.98	43.6854	1.01347
TRINITY_DN55113_c4_g1_i1_len=528	528	376.286	1	0.168498
TRINITY_DN55150_c4_g2_i6_len=935	935	782.978	19.2202	1.5564
TRINITY_DN55233_c6_g1_i1_len=1158	1158	1005.98	10	0.630266
TRINITY_DN55258_c2_g3_i13_len=1194	1194	1041.98	9.96351	0.60627
TRINITY_DN55359_c3_g1_i3_len=1757	1757	1604.98	14.3487	0.566835
TRINITY_DN55369_c1_g5_i2_len=2106	2106	1953.98	31	1.0059
TRINITY_DN55408_c2_g2_i1_len=3362	3362	3209.98	36	0.711071
TRINITY_DN55435_c7_g1_i1_len=1162	1162	1009.98	7.29886	0.4582
TRINITY_DN55575_c4_g2_i7_len=1657	1657	1504.98	40.9661	1.72586
TRINITY_DN55710_c0_g1_i9_len=3394	3394	3241.98	50	0.97785
TRINITY_DN55713_c0_g2_i14_len=4565	4565	4412.98	86.5403	1.24337
TRINITY_DN55737_c4_g1_i9_len=2741	2741	2588.98	2.96346	0.0725743
TRINITY_DN55809_c0_g4_i1_len=527	527	375.307	4	0.67575
TRINITY_DN55858_c0_g1_i1_len=527	527	375.307	2	0.337875
TRINITY_DN55858_c0_g4_i2_len=1158	1158	1005.98	9	0.567239
TRINITY_DN55916_c0_g6_i1_len=721	721	569.017	12.9559	1.44363
TRINITY_DN55938_c0_g3_i3_len=2930	2930	2777.98	42.654	0.973517
TRINITY_DN56007_c0_g1_i2_len=6023	6023	5870.98	27.9326	0.301657
TRINITY_DN56066_c1_g2_i6_len=3775	3775	3622.98	41.8473	0.732342
TRINITY_DN56113_c0_g4_i4_len=526	526	374.307	7	1.18572
TRINITY_DN56115_c0_g2_i5_len=4063	4063	3910.98	34.7168	0.562816
TRINITY_DN56231_c4_g2_i1_len=1476	1476	1323.98	22	1.05355
TRINITY_DN56237_c7_g5_i10_len=2161	2161	2008.98	22.3705	0.706014
TRINITY_DN56259_c0_g1_i1_len=4069	4069	3916.98	69.9224	1.13182
TRINITY_DN56261_c1_g6_i3_len=2167	2167	2014.98	29	0.912515
TRINITY_DN56350_c9_g1_i2_len=433	433	282.002	3	0.6745
TRINITY_DN56351_c4_g3_i12_len=528	528	376.286	1.17361	0.197751
TRINITY_DN56386_c10_g10_i1_len=526	526	374.307	1.0166	0.1722
TRINITY_DN56458_c2_g1_i3_len=2101	2101	1948.98	22	0.715695
TRINITY_DN56477_c1_g2_i1_len=1472	1472	1319.98	15	0.720505
TRINITY_DN56523_c0_g2_i1_len=1793	1793	1640.98	28	1.08185
TRINITY_DN56542_c2_g4_i5_len=526	526	374.307	1.04808	0.177532
TRINITY_DN56564_c5_g10_i4_len=2286	2286	2133.98	21.6549	0.643397
TRINITY_DN56642_c1_g2_i3_len=528	528	376.286	2.45754	0.414091
TRINITY_DN56868_c13_g1_i1_len=846	846	694.017	2.79642	0.255473
TRINITY_DN56873_c2_g8_i1_len=526	526	374.307	4	0.677555
TRINITY_DN56905_c46_g2_i3_len=1466	1466	1313.98	9.86585	0.476057
TRINITY_DN5738_c0_g1_i1_len=527	527	375.307	7	1.18256
TRINITY_DN57806_c0_g1_i1_len=527	527	375.307	2	0.337875
TRINITY_DN58615_c0_g1_i1_len=526	526	374.307	2	0.338778
TRINITY_DN63401_c0_g1_i1_len=528	528	376.286	1	0.168498
TRINITY_DN67610_c0_g1_i1_len=528	528	376.286	1	0.168498
TRINITY_DN7086_c0_g1_i1_len=526	526	374.307	1	0.169389
TRINITY_DN74551_c0_g1_i1_len=527	527	375.307	1	0.168938
TRINITY_DN75538_c0_g1_i1_len=527	527	375.307	1	0.168938
TRINITY_DN79750_c0_g1_i1_len=528	528	376.286	1	0.168498
TRINITY_DN92754_c0_g1_i1_len=528	528	376.286	1	0.168498
TRINITY_DN94614_c0_g1_i1_len=527	527	375.307	3.20362	0.541211
TRINITY_DN97348_c0_g1_i1_len=527	527	375.307	2	0.337875
TRINITY_DN100857_c0_g1_i1_len=523	523	371.307	1	0.170757
TRINITY_DN101907_c0_g1_i1_len=524	524	372.307	2.05614	0.350159
TRINITY_DN102135_c0_g1_i1_len=524	524	372.307	21	3.57627
TRINITY_DN106789_c0_g1_i1_len=835	835	683.017	2	0.185657
TRINITY_DN108129_c0_g1_i1_len=525	525	373.307	1	0.169843
TRINITY_DN108409_c0_g1_i1_len=523	523	371.307	2	0.341515
TRINITY_DN108702_c0_g1_i1_len=523	523	371.307	1	0.170757
TRINITY_DN109662_c0_g1_i1_len=524	524	372.307	1	0.170299
TRINITY_DN111947_c0_g1_i1_len=525	525	373.307	1	0.169843
TRINITY_DN115584_c0_g1_i1_len=523	523	371.307	1	0.170757
TRINITY_DN11579_c0_g1_i1_len=524	524	372.307	2	0.340598
TRINITY_DN119009_c0_g1_i1_len=524	524	372.307	1	0.170299
TRINITY_DN125196_c0_g1_i1_len=524	524	372.307	3.36604	0.573233
TRINITY_DN126738_c0_g1_i1_len=523	523	371.307	1	0.170757
TRINITY_DN127591_c0_g1_i1_len=523	523	371.307	1	0.170757
TRINITY_DN127952_c0_g1_i1_len=525	525	373.307	1	0.169843
TRINITY_DN129408_c0_g1_i1_len=525	525	373.307	1	0.169843
TRINITY_DN131069_c0_g1_i1_len=525	525	373.307	1	0.169843
TRINITY_DN134944_c0_g1_i1_len=523	523	371.307	1	0.170757
TRINITY_DN13651_c0_g2_i1_len=524	524	372.307	1	0.170299
TRINITY_DN14028_c0_g1_i1_len=839	839	687.017	8.01552	0.739736
TRINITY_DN143126_c0_g1_i1_len=523	523	371.307	1	0.170757
TRINITY_DN14730_c0_g1_i1_len=523	523	371.307	1	0.170757
TRINITY_DN148732_c0_g1_i1_len=525	525	373.307	1	0.169843
TRINITY_DN14991_c0_g1_i1_len=839	839	687.017	3	0.276864
TRINITY_DN1529_c0_g1_i1_len=523	523	371.307	13	2.21985
TRINITY_DN16370_c0_g1_i1_len=524	524	372.307	6	1.02179
TRINITY_DN18418_c1_g1_i1_len=524	524	372.307	2	0.340598
TRINITY_DN21720_c0_g2_i1_len=570	570	418.07	9.08859	1.37835
TRINITY_DN21792_c1_g1_i1_len=523	523	371.307	1.10154	0.188096
TRINITY_DN22291_c0_g2_i1_len=1779	1779	1626.98	21	0.81837
TRINITY_DN26497_c0_g1_i1_len=525	525	373.307	4	0.67937
TRINITY_DN26891_c0_g1_i3_len=1010	1010	857.978	2.56321	0.189417
TRINITY_DN27499_c0_g1_i1_len=525	525	373.307	2	0.339685
TRINITY_DN27533_c0_g2_i1_len=525	525	373.307	1	0.169843
TRINITY_DN28459_c0_g1_i1_len=840	840	688.017	4	0.368615
TRINITY_DN28494_c0_g1_i1_len=415	415	264.288	2	0.479805
TRINITY_DN28845_c0_g3_i1_len=525	525	373.307	3	0.509528
TRINITY_DN29224_c0_g1_i1_len=836	836	684.017	4	0.370771
TRINITY_DN29501_c0_g1_i1_len=524	524	372.307	3	0.510896
TRINITY_DN30948_c0_g1_i1_len=838	838	686.017	5.35893	0.495285
TRINITY_DN3283_c0_g2_i1_len=524	524	372.307	3	0.510896
TRINITY_DN33074_c1_g2_i1_len=835	835	683.017	6	0.556971
TRINITY_DN33438_c0_g2_i1_len=525	525	373.307	3	0.509528
TRINITY_DN35609_c0_g2_i1_len=525	525	373.307	2.31356	0.392941
TRINITY_DN37100_c0_g1_i1_len=1783	1783	1630.98	16	0.621991
TRINITY_DN37773_c0_g1_i1_len=525	525	373.307	2	0.339685
TRINITY_DN37813_c0_g1_i1_len=835	835	683.017	5	0.464142
TRINITY_DN38209_c0_g1_i1_len=524	524	372.307	3.492	0.594683
TRINITY_DN38228_c0_g1_i1_len=835	835	683.017	14	1.2996
TRINITY_DN38760_c0_g1_i1_len=524	524	372.307	9.46501	1.61188
TRINITY_DN39370_c0_g1_i3_len=523	523	371.307	7	1.1953
TRINITY_DN39578_c0_g1_i1_len=835	835	683.017	2	0.185657
TRINITY_DN40012_c0_g1_i1_len=525	525	373.307	2	0.339685
TRINITY_DN40147_c0_g1_i2_len=1526	1526	1373.98	11.8944	0.548875
TRINITY_DN40546_c0_g2_i1_len=838	838	686.017	8.12683	0.751102
TRINITY_DN40666_c0_g1_i1_len=1152	1152	999.978	10	0.634048
TRINITY_DN40826_c0_g1_i1_len=524	524	372.307	2	0.340598
TRINITY_DN40865_c0_g1_i7_len=839	839	687.017	3	0.276864
TRINITY_DN41610_c0_g4_i1_len=1466	1466	1313.98	11	0.530783
TRINITY_DN41911_c0_g1_i1_len=524	524	372.307	6.63169	1.12937
TRINITY_DN42268_c0_g1_i2_len=525	525	373.307	1.20571	0.204781
TRINITY_DN42997_c0_g1_i1_len=523	523	371.307	5	0.853787
TRINITY_DN43059_c0_g1_i2_len=840	840	688.017	2.11376	0.194791
TRINITY_DN43152_c1_g1_i1_len=836	836	684.017	14.0139	1.29898
TRINITY_DN43172_c0_g1_i6_len=618	618	466.047	3.78968	0.515567
TRINITY_DN43244_c0_g1_i1_len=2093	2093	1940.98	8	0.261325
TRINITY_DN43309_c1_g2_i2_len=1148	1148	995.978	8	0.509275
TRINITY_DN43440_c0_g2_i1_len=1278	1278	1125.98	114.313	6.43692
TRINITY_DN43479_c0_g1_i2_len=1996	1996	1843.98	32	1.10029
TRINITY_DN43831_c0_g2_i1_len=837	837	685.017	5	0.462787
TRINITY_DN44246_c0_g1_i6_len=1147	1147	994.978	8	0.509787
TRINITY_DN44543_c0_g1_i2_len=524	524	372.307	7	1.19209
TRINITY_DN44632_c0_g1_i2_len=1151	1151	998.978	6	0.380809
TRINITY_DN45194_c1_g1_i2_len=1152	1152	999.978	6	0.380429
TRINITY_DN45745_c0_g1_i1_len=1459	1459	1306.98	9	0.436603
TRINITY_DN45808_c0_g2_i2_len=524	524	372.307	2	0.340598
TRINITY_DN45968_c0_g1_i1_len=838	838	686.017	3	0.277267
TRINITY_DN46143_c0_g1_i2_len=1167	1167	1014.98	20	1.24935
TRINITY_DN46157_c2_g1_i1_len=523	523	371.307	1	0.170757
TRINITY_DN46468_c1_g1_i2_len=1109	1109	956.978	5.67159	0.375764
TRINITY_DN46550_c0_g4_i1_len=1000	1000	847.978	11	0.822471
TRINITY_DN46593_c0_g1_i2_len=2395	2395	2242.98	16	0.45228
TRINITY_DN46814_c3_g1_i1_len=1153	1153	1000.98	9	0.570073
TRINITY_DN46950_c0_g1_i1_len=1342	1342	1189.98	4.27476	0.227764
TRINITY_DN47022_c0_g1_i1_len=2403	2403	2250.98	27	0.76051
TRINITY_DN47216_c0_g2_i2_len=2187	2187	2034.98	32.7236	1.01956
TRINITY_DN47273_c0_g1_i1_len=525	525	373.307	13.8035	2.34442
TRINITY_DN47351_c0_g2_i1_len=2719	2719	2566.98	22.0967	0.54578
TRINITY_DN47372_c0_g1_i2_len=2723	2723	2570.98	0.000627196	1.54674e-05
TRINITY_DN47461_c0_g2_i1_len=1658	1658	1505.98	11.3937	0.479687
TRINITY_DN47489_c0_g4_i1_len=1148	1148	995.978	8.48251	0.539992
TRINITY_DN47703_c0_g1_i1_len=6134	6134	5981.98	67	0.710137
